"hyperlink","Brand","Wine","Rating","ReviewCount","Price","Timestamp","Category","Year","WineID"
"/NL/nl/dominio-de-pingus-pingus/w/1876294?year=2021&price_id=35227092","Dominio de Pingus","Pingus 2021",4.6,6470,2033.74,2024-10-05,"Red",2021,"1876294"
"/NL/nl/valduero-bodegas-y-vinedo-ribera-del-duero-reserva-premium-6-anos/w/1415247?year=2016&price_id=36377804","Bodegas Valduero","Ribera Del Duero Reserva Premium 6 Anos 2016",4.4,90,63,2024-10-05,"Red",2016,"1415247"
"/NL/nl/masia-serra-gneis/w/1495732?year=2015&price_id=7146520","Masia Serra","Gneis 2015",4.1,65,45.38,2024-10-05,"Red",2015,"1495732"
"/NL/nl/vizcarra-ribera-del-duero-torralvo/w/1238568?year=2001&price_id=6535983","Vizcarra","Ribera del Duero Torralvo 2001",4.2,1448,40.95,2024-10-05,"Red",2001,"1238568"
"/NL/nl/telmo-rodriguez-as-caborcas-single-vineyard/w/1739336?year=2017&price_id=30039580","Telmo Rodriguez","As Caborcas Single Vineyard 2017",4,92,49.95,2024-10-05,"Red",2017,"1739336"
"/NL/nl/abadia-retuerta-pago-garduna/w/73591?year=2018&price_id=33624887","Abadía Retuerta","Pago Garduña 2018",4.3,190,111.08,2024-10-05,"Red",2018,"73591"
"/NL/nl/bodegas-loa-loa-rioja/w/1283529?year=2013&price_id=35947213","Bodegas Loa","Loa Rioja 2013",4.5,32,78,2024-10-05,"Red",2013,"1283529"
"/NL/nl/bodegas-mauro-red/w/96926?year=2021&price_id=33021807","Bodegas Mauro","Red 2021",4.4,1647,40.95,2024-10-05,"Red",2021,"96926"
"/NL/nl/dominio-de-pingus-flor-de-pingus/w/79814?year=2020&price_id=33282819","Dominio de Pingus","Flor de Pingus 2020",4.4,895,102,2024-10-05,"Red",2020,"79814"
"/NL/nl/mustiguillo-quincha-corral/w/99556?year=2019&price_id=26730787","Mustiguillo","Quincha Corral 2019",4.5,120,81.9,2024-10-05,"Red",2019,"99556"
"/NL/nl/carmelo-rodero-reserva/w/1721127?year=2019&price_id=33781152","Carmelo Rodero","Reserva 2019",4.5,296,45.92,2024-10-05,"Red",2019,"1721127"
"/NL/nl/castillo-perelada-emporda-aires-de-garbet/w/3309635?year=2019&price_id=34777068","Castillo Perelada","Empordà Aires de Garbet 2019",4.2,65,47,2024-10-05,"Red",2019,"3309635"
"/NL/nl/aalto-aalto/w/23337?year=2019&price_id=30304493","Aalto","Aalto 2019",4.4,2920,69.95,2024-10-05,"Red",2019,"23337"
"/NL/nl/vega-sicilia-valbuena-5o-reserva/w/1175427?year=2016&price_id=36244706","Vega Sicilia","Valbuena 5º (Reserva) 2016",4.7,4250,449.95,2024-10-05,"Red",2016,"1175427"
"/NL/nl/dominio-de-calogia-tinto/w/9954550?year=2020&price_id=35708058","Dominio de Calogía","Tinto 2020",4.4,268,97.5,2024-10-05,"Red",2020,"9954550"
"/NL/nl/dieter-meier-ojo-de-ibiza-tinto-ibiza/w/5635042?year=2018&price_id=32855790","Dieter Meier","Ojo de Ibiza Tinto 2018",4.3,27,61.98,2024-10-05,"Red",2018,"5635042"
"/NL/nl/pago-de-los-capellanes-parcela-el-nogal-tinto/w/1166594?year=2019&price_id=33910743","Pago de Los Capellanes","Parcela El Nogal Tinto 2019",4.5,166,56.3,2024-10-05,"Red",2019,"1166594"
"/NL/nl/alvaro-palacios-finca-dofi/w/67084?year=2020&price_id=30780467","Álvaro Palacios","Finca Dofí 2020",4.3,228,74.99,2024-10-05,"Red",2020,"67084"
"/NL/nl/tarsus-t3rno-seleccion-de-3-parcelas-ribera-del-duero-ribera-del-duero/w/5298218?year=2019&price_id=35500967","Tarsus","T3rno Seleccion de 3 Parcelas Ribera del Duero 2019",4.3,47,48.84,2024-10-05,"Red",2019,"5298218"
"/NL/nl/telmo-rodriguez-pago-la-jara/w/63074?year=2012&price_id=35136689","Telmo Rodriguez","Pago La Jara 2012",4.2,130,69,2024-10-05,"Red",2012,"63074"
"/NL/nl/ausas-interpretacion/w/7086868?year=2021&price_id=36574082","Ausàs","Interpretación 2021",4.4,63,48.65,2024-10-05,"Red",2021,"7086868"
"/NL/nl/r-lopez-de-heredia-vina-tondonia-reserva/w/9119?year=2001&price_id=27231470","R. López de Heredia","Viña Tondonia Reserva 2001",4.1,3043,345,2024-10-05,"Red",2001,"9119"
"/NL/nl/casa-castillo-pie-franco/w/77247?year=2020&price_id=31485336","Casa Castillo","Pie Franco 2020",4.6,130,445.76,2024-10-05,"Red",2020,"77247"
"/NL/nl/el-nido-clio/w/1219218?year=2020&price_id=36917373","Bodegas El Nido","Clio 2020",4.5,1653,49.5,2024-10-05,"Red",2020,"1219218"
"/NL/nl/vall-llach-mas-de-la-rosa/w/2539047?year=2019&price_id=25649779","Vall Llach","Mas de la Rosa 2019",4.5,67,324.2,2024-10-05,"Red",2019,"2539047"
"/NL/nl/vinyes-domenech-teixar/w/1201321?year=2019&price_id=34602607","Vinyes Domenech","Teixar 2019",4.4,50,61.3,2024-10-05,"Red",2019,"1201321"
"/NL/nl/telmo-rodriguez-ladeiras-do-xil-falcoeira-a-capilla-single-vineyard/w/4422419?year=2019&price_id=30039582","Telmo Rodriguez","Ladeiras Do XIL Falcoeira A Capilla Single Vineyard 2019",4.1,25,49.95,2024-10-05,"Red",2019,"4422419"
"/NL/nl/muga-torre-muga/w/7494?year=2019&price_id=30837247","Muga","Torre Muga 2019",4.3,648,73.1,2024-10-05,"Red",2019,"7494"
"/NL/nl/bodegas-roda-roda-reserva-rioja/w/18715?year=2018&price_id=32394031","Bodegas Roda","Roda Reserva Rioja 2018",4.2,1903,41.99,2024-10-05,"Red",2018,"18715"
"/NL/nl/pago-de-los-capellanes-un-sueno-en-las-alturas/w/12358479?year=2020&price_id=35638980","Pago de Los Capellanes","Un Sueño En Las Alturas 2020",4.4,122,49.4,2024-10-05,"Red",2020,"12358479"
"/NL/nl/vega-sicilia-valbuena-5o-reserva/w/1175427?year=2019&price_id=35539010","Vega Sicilia","Valbuena 5º (Reserva) 2019",4.6,493,169.5,2024-10-05,"Red",2019,"1175427"
"/NL/nl/marques-de-riscal-finca-torrea-rioja/w/1308704?year=2017&price_id=34433199","Marqués de Riscal","Finca Torrea 2017",4.2,658,42.99,2024-10-05,"Red",2017,"1308704"
"/NL/nl/conde-pinel-viura-verdejo/w/1706081?year=2023&price_id=37074204","Conde Pinel","Viura - Verdejo 2023",3.3,626,5.25,2024-10-05,"White",2023,"1706081"
"/NL/nl/vinedos-y-bodegas-munoz-legado-munoz-macabeo-verdejo-la-mancha/w/5630258?year=2023&price_id=36589451","Viñedos y Bodegas Muñoz","Legado Muñoz Macabeo - Verdejo 2023",4.2,36,5.45,2024-10-05,"White",2023,"5630258"
"/NL/nl/autentico-utiel-requena-organic-blanco/w/7562263?year=2022&price_id=32103954","Autentico","Organic Blanco 2022",3.4,141,5.49,2024-10-05,"White",2022,"7562263"
"/NL/nl/yuntero-ortiga-airen-sauvignon-blanc-la-mancha/w/8159241?year=2023&price_id=36499238","Bodegas Yuntero","Ortiga Airen - Sauvignon Blanc 2023",3.5,88,5.5,2024-10-05,"White",2023,"8159241"
"/NL/nl/radio-boka-verdejo-castilla-y-leon/w/2673048?year=2023&price_id=37074206","Radio Boka","Verdejo Castilla y León 2023",3.5,2067,5.5,2024-10-05,"White",2023,"2673048"
"/NL/nl/pasos-de-la-capula-verdejo/w/1148312?year=2023&price_id=37093782","Pasos de la Capula","Verdejo 2023",3.3,234,5.59,2024-10-05,"White",2023,"1148312"
"/NL/nl/marques-del-turia-blanco-viura-sauvignon-blanc/w/1190800?year=2023&price_id=36709995","Marqués del Turia","Blanco (Viura - Sauvignon Blanc) 2023",3.2,1484,5.95,2024-10-05,"White",2023,"1190800"
"/NL/nl/yuntero-mundo-de-yuntero-bio-blanco/w/1892417?year=2023&price_id=36499219","Bodegas Yuntero","Mundo de Yuntero Bio Blanco 2023",3.5,977,5.95,2024-10-05,"White",2023,"1892417"
"/NL/nl/bodegas-latue-clearly-organic-airen-sauvignon-blanc/w/3867449?year=2022&price_id=32418300","Bodegas Latúe","Clearly Organic Airén - Sauvignon Blanc 2022",3.7,489,5.95,2024-10-05,"White",2022,"3867449"
"/NL/nl/yuntero-mundo-de-yuntero-bio-blanco/w/1892417?year=2022&price_id=34775292","Bodegas Yuntero","Mundo de Yuntero Bio Blanco 2022",3.5,32,5.95,2024-10-05,"White",2022,"1892417"
"/NL/nl/yuntero-pure-organic-verdejo-white-wine-v-jpxum/w/5593446?year=2023&price_id=36499203","Bodegas Yuntero","Pure Organic Verdejo 2023",3.5,134,5.95,2024-10-05,"White",2023,"5593446"
"/NL/nl/anoranza-sauvignon-blanc/w/1164486?year=2023&price_id=36626654","Añoranza","Sauvignon Blanc 2023",3.2,1189,5.95,2024-10-05,"White",2023,"1164486"
"/NL/nl/castellana-bitacora-verdejo/w/1247917?year=2023&price_id=36553616","Cuatro Rayas","Bitácora Verdejo 2023",3.6,64,5.95,2024-10-05,"White",2023,"1247917"
"/NL/nl/santo-cristo-campo-de-borja-verdejo/w/2406957?year=2023&price_id=36394557","Santo Cristo","Flor de Añón Verdejo 2023",3.4,426,5.95,2024-10-05,"White",2023,"2406957"
"/NL/nl/de-moya-mola-blanco/w/9416050?year=2021&price_id=36601227","De Moya","Mola Blanco 2021",3.9,93,5.99,2024-10-05,"White",2021,"9416050"
"/NL/nl/milenium-pardal-verdejo/w/1301064?year=2022&price_id=33469743","Bodegas Milenium","Pardal Verdejo 2022",3.2,144,6.16,2024-10-05,"White",2022,"1301064"
"/NL/nl/bodegas-latue-clearly-organic-airen-sauvignon-blanc/w/3867449?year=2023&price_id=36898861","Bodegas Latúe","Clearly Organic Airén - Sauvignon Blanc 2023",3.7,489,6.25,2024-10-05,"White",2023,"3867449"
"/NL/nl/biotiful-organic-verdejo/w/5857885?year=2023&price_id=35014654","Biotiful","Organic Verdejo 2023",3.5,376,6.3,2024-10-05,"White",2023,"5857885"
"/NL/nl/barinas-sauvignon-blanc/w/3688521?year=2023&price_id=36133494","Barinas","Sauvignon Blanc 2023",4,1062,6.5,2024-10-05,"White",2023,"3688521"
"/NL/nl/macatela-airen-semidulce/w/2802315?year=2020&price_id=33290672","Macatela","Airén Semidulce 2020",3,44,6.65,2024-10-05,"White",2020,"2802315"
"/NL/nl/fuego-verdejo/w/7235358?year=2022&price_id=35608452","Fuego","Verdejo 2022",3.4,161,6.75,2024-10-05,"White",2022,"7235358"
"/NL/nl/covinca-scoop-macabeo/w/1627117?year=2018&price_id=23793718","Viña Oria","Macabeo 2018",3.3,26,6.95,2024-10-05,"White",2018,"1627117"
"/NL/nl/cosecheros-y-criadores-sensus-eco/w/5333016?year=2015&price_id=13630135","Cosecheros y Criadores","Sensus Eco 2015",2.5,25,6.95,2024-10-05,"White",2015,"5333016"
"/NL/nl/brana-vieja-blanco/w/1596884?year=2023&price_id=36304005","Braña Vieja","Blanco 2023",2.9,169,6.95,2024-10-05,"White",2023,"1596884"
"/NL/nl/toresanas-puerta-adalia-verdejo-rueda-white-wine/w/9441887?year=2023&price_id=35334802","Toresanas","Puerta Adalia Verdejo 2023",3.6,88,6.95,2024-10-05,"White",2023,"9441887"
"/NL/nl/mar-de-frades-albarino-atlantico-rias-baixas-white-wine-v-xsnde/w/1143504?year=2021&price_id=34987937","Mar de Frades","Albariño Atlantico 2021",4.1,4719,19.5,2024-10-05,"White",2021,"1143504"
"/NL/nl/genium-ximenis/w/97160?year=2020&price_id=30196847","Genium","Ximenis 2020",3.5,111,19.5,2024-10-05,"White",2020,"97160"
"/NL/nl/genium-ximenis/w/97160?year=2022&price_id=32721490","Genium","Ximenis 2022",3.5,111,19.5,2024-10-05,"White",2022,"97160"
"/NL/nl/baron-de-ley-tres-vinas-blanco-reserva/w/1463944?year=2020&price_id=34732393","Baron de Ley","Tres Viñas Blanco Reserva 2020",4,157,19.5,2024-10-05,"White",2020,"1463944"
"/NL/nl/bodegas-manzanos-blanco-fermentado-en-barrica/w/5443340?year=2021&price_id=32130645","Bodegas Manzanos","Blanco Fermentado en Barrica 2021",4.1,144,19.5,2024-10-05,"White",2021,"5443340"
"/NL/nl/algueira-brandan/w/1186281?year=2022&price_id=32846270","Algueira","Brandan 2022",3.9,173,19.5,2024-10-05,"White",2022,"1186281"
"/NL/nl/algueira-brandan/w/1186281?year=2021&price_id=32940600","Algueira","Brandan 2021",3.8,156,19.5,2024-10-05,"White",2021,"1186281"
"/NL/nl/gramona-gessami/w/1781951?year=2022&price_id=34979831","Gramona","Gessamí 2022",4.2,1293,19.5,2024-10-05,"White",2022,"1781951"
"/NL/nl/callejuela-hacienda-de-dona-francisca/w/5688879?year=2021&price_id=35911284","Callejuela","Hacienda de Doña Francisca 2021",3.7,101,19.4,2024-10-05,"White",2021,"5688879"
"/NL/nl/frisach-la-foradada-sol-i-cerc/w/12209410?year=2022&price_id=36536568","Celler Frisach","La Foradada Sol i Cerç 2022",4,39,19.3,2024-10-05,"White",2022,"12209410"
"/NL/nl/lagar-de-cervera-albarino/w/1569801?year=2022&price_id=36546091","Lagar de Cervera","Albariño 2022",4,925,23.8,2024-10-05,"White",2022,"1569801"
"/NL/nl/la-quinta-marchamalo-godello/w/9676369?year=2023&price_id=36508053","La Quinta","Marchamalo Godello 2023",4,180,19.01,2024-10-05,"White",2023,"9676369"
"/NL/nl/es-castro-brey-sin-palabras-albarino/w/5093051?year=2023&price_id=35648971","Castro Brey","Sin Palabras Albariño 2023",4.1,1214,19,2024-10-05,"White",2023,"5093051"
"/NL/nl/pasanau-germans-sl-finca-les-myriams/w/4381886?year=2017&price_id=24858239","Celler Pasanau","Finca les Myriams 2017",4,68,19,2024-10-05,"White",2017,"4381886"
"/NL/nl/rodriguez-de-vera-dominio-de-casalta-hoya-colora-chardonnay/w/12147998?year=2020&price_id=36784506","Rodríguez de Vera","Dominio de Casalta Hoya Colorá Chardonnay 2020",4,32,18.95,2024-10-05,"White",2020,"12147998"
"/NL/nl/montrubi-la-peona-orange/w/11687954?year=2022&price_id=37203480","MontRubí","La Peona Orange 2022",4,80,18.95,2024-10-05,"White",2022,"11687954"
"/NL/nl/valdesil-godello-sobre-lias/w/79473?year=2020&price_id=34931685","Valdesil","Godello Sobre Lias 2020",4.1,512,18.95,2024-10-05,"White",2020,"79473"
"/NL/nl/equipo-navazos-ovni-blanco-seco/w/1763291?year=2022&price_id=34930950","Equipo Navazos","Ovni Blanco Seco 2022",3.5,111,18.95,2024-10-05,"White",2022,"1763291"
"/NL/nl/valdavia-ribeiro-cunas-davia/w/1314639?year=2023&price_id=36079666","Valdavia","Cuñas Davia Blanco 2023",4,1383,18.95,2024-10-05,"White",2023,"1314639"
"/NL/nl/valtea-albarino/w/2345510?year=2022&price_id=33143334","Valtea","Albariño 2022",4,97,18.95,2024-10-05,"White",2022,"2345510"
"/NL/nl/gramona-mas-escorpi-chardonnay-penedes/w/11984?year=2022&price_id=34932249","Gramona","Mas Escorpí Chardonnay Penedès 2022",3.9,163,18.95,2024-10-05,"White",2022,"11984"
"/NL/nl/mar-de-frades-albarino-atlantico-rias-baixas-white-wine-v-xsnde/w/1143504?year=2023&price_id=36691014","Mar de Frades","Albariño Atlantico 2023",4.1,953,21.9,2024-10-05,"White",2023,"1143504"
"/NL/nl/vinyes-del-terrer-blanc-del-terrer/w/1652846?year=2021&price_id=35866626","Vinyes del Terrer","Blanc del Terrer 2021",3.8,907,18.95,2024-10-05,"White",2021,"1652846"
"/NL/nl/los-frailes-blanc-de-trilogia/w/1602058?year=2022&price_id=33317673","Los Frailes","Blanc de Trilogia 2022",4.2,98,18.95,2024-10-05,"White",2022,"1602058"
"/NL/nl/hiruzta-berezia/w/2099639?year=2020&price_id=34931867","Hiruzta","Berezia 2020",3.8,302,18.95,2024-10-05,"White",2020,"2099639"
"/NL/nl/can-sumoi-xarel-lo/w/6141274?year=2022&price_id=32467817","Can Sumoi","Xarel-Lo 2022",4,413,18.95,2024-10-05,"White",2022,"6141274"
"/NL/nl/attis-de-la-mar-el-mero-albarino/w/9101231?year=2022&price_id=36683549","Attis","De la Mar el Mero Albariño 2022",3.9,55,20.99,2024-10-05,"White",2022,"9101231"
"/NL/nl/con-un-par-albarino/w/1273922?year=2022&price_id=36709997","Con un Par","Albariño 2022",3.6,2429,18.75,2024-10-05,"White",2022,"1273922"
"/NL/nl/prieto-pariente-o-chan-de-prieto-pariente/w/12556573?year=2023&price_id=36607023","Prieto Pariente","O Chan de Prieto Pariente 2023",4.1,26,18.75,2024-10-05,"White",2023,"12556573"
"/NL/nl/cune-cvne-reserva-blanco/w/8509952?year=2019&price_id=36992181","Cune (CVNE)","Reserva Blanco 2019",3.7,63,18.5,2024-10-05,"White",2019,"8509952"
"/NL/nl/coto-de-gomariz-x-albarino/w/1301914?year=2022&price_id=35597132","Coto de Gomariz (María Álvarez Serrano)","X Albarino 2022",3.9,40,18.5,2024-10-05,"White",2022,"1301914"
"/NL/nl/hiruzta-berezia/w/2099639?year=2022&price_id=34931031","Hiruzta","Berezia 2022",4,35,18.5,2024-10-05,"White",2022,"2099639"
"/NL/nl/la-casa-de-las-locas-albarino/w/6182360?year=2022&price_id=37078379","La Casa de Las Locas","Albariño 2022",4.1,133,18.5,2024-10-05,"White",2022,"6182360"
"/NL/nl/angosto-almendros-single-vineyard-blanco/w/2431356?year=2022&price_id=34155525","El Angosto","Almendros Single Vineyard Blanco 2022",4,467,18.5,2024-10-05,"White",2022,"2431356"
"/NL/nl/garcia-de-verdevique-vigiriego-fermentado-en-barrica/w/6333984?year=2020&price_id=36357038","Garcia de Verdevique","Vigiriego Fermentado en Barrica 2020",4.1,29,18.5,2024-10-05,"White",2020,"6333984"
"/NL/nl/acustic-celler-acustic-blanc/w/1162729?year=2021&price_id=34979825","Acustic Celler","Acústic Blanc 2021",3.9,227,18.45,2024-10-05,"White",2021,"1162729"
"/NL/nl/pares-balta-cosmic/w/2430973?year=2021&price_id=35911124","Parés Baltà","Cosmic 2021",3.9,96,18.4,2024-10-05,"White",2021,"2430973"
"/NL/nl/mas-blanch-i-jove-sao-blanc/w/1491539?year=2019&price_id=27476122","Mas Blanch I Jove","Saó Blanc 2019",3.9,35,18.25,2024-10-05,"White",2019,"1491539"
"/NL/nl/finca-pedreira-finca-a-pedreira-albarino/w/2207734?year=2021&price_id=36194280","Bodegas Fulcro","Finca a Pedreira Albariño 2021",3.9,323,18.25,2024-10-05,"White",2021,"2207734"
"/NL/nl/ramon-do-casar-treixadura/w/2543474?year=2023&price_id=35649076","Ramón do Casar","Treixadura 2023",4.1,84,18.25,2024-10-05,"White",2023,"2543474"
"/NL/nl/betolaza-magadi/w/7518062?year=2019&price_id=34633910","Betolaza","Magadí 2019",4,28,18.25,2024-10-05,"White",2019,"7518062"
"/NL/nl/camino-del-bosque-libre-y-salvaje-garnacha-blanca/w/10182522?year=2022&price_id=34885591","Camino Del Bosque - Libre Y Salvaje","Garnacha Blanca 2022",4.1,41,18.25,2024-10-05,"White",2022,"10182522"
"/NL/nl/vina-ijalba-maturana-blanca/w/1544818?year=2020&price_id=35831154","Viña Ijalba","Maturana Blanca 2020",4,285,18.2,2024-10-05,"White",2020,"1544818"
"/NL/nl/bell-cros-la-figaflor-white/w/8316644?year=2023&price_id=36170125","Bell Cros","La Figaflor White 2023",3.8,238,18,2024-10-05,"White",2023,"8316644"
"/NL/nl/santiago-roma-albarino/w/1535560?year=2022&price_id=35396547","Santiago Roma","Albariño 2022",3.9,29,18,2024-10-05,"White",2022,"1535560"
"/NL/nl/luzon-mina-de-oro-viognier/w/10151589?year=2023&price_id=36955159","Luzon","Mina de Oro Viognier 2023",4.1,224,17.95,2024-10-05,"White",2023,"10151589"
"/NL/nl/jean-leon-xarel-lo/w/8193891?year=2022&price_id=35779486","Jean Leon","Xarel-lo 2022",3.7,172,17.95,2024-10-05,"White",2022,"8193891"
"/NL/nl/casa-rojo-el-gordo-del-circo-verdejo/w/2065395?year=2022&price_id=36739626","Casa Rojo","El Gordo del Circo Verdejo 2022",3.9,55,17.95,2024-10-05,"White",2022,"2065395"
"/NL/nl/camino-del-bosque-libre-y-salvaje-garnacha-blanca/w/10182522?year=2021&price_id=33901164","Camino Del Bosque - Libre Y Salvaje","Garnacha Blanca 2021",4,64,17.95,2024-10-05,"White",2021,"10182522"
"/NL/nl/pretium-blanco/w/6900479?year=2017&price_id=34633911","Pretium","Blanco 2017",4,25,17.95,2024-10-05,"White",2017,"6900479"
"/NL/nl/gancedo-capricho-val-de-paxarinas-godello/w/1254249?year=2023&price_id=36537029","Gancedo","Capricho Val de Paxariñas Godello 2023",3.9,1661,17.95,2024-10-05,"White",2023,"1254249"
"/NL/nl/marina-alta-coleccion/w/10504062?year=2022&price_id=33885420","Marina Alta","Colección 2022",4,245,17.95,2024-10-05,"White",2022,"10504062"
"/NL/nl/ordonez-nisia-verdejo-old-vines/w/1375410?year=2022&price_id=35391211","Ordóñez","Nisia Verdejo Old Vines 2022",3.9,87,17.95,2024-10-05,"White",2022,"1375410"
"/NL/nl/marques-de-riscal-limousin/w/2741?year=2022&price_id=35204054","Marqués de Riscal","Limousin 2022",3.9,296,17.95,2024-10-05,"White",2022,"2741"
"/NL/nl/ribas-ribas-blanc/w/2654172?year=2016&price_id=23568948","Bodega Ribas","Ribas Blanc 2016",3.9,198,17.94,2024-10-05,"White",2016,"2654172"
"/NL/nl/ribas-ribas-blanc/w/2654172?year=2020&price_id=24922982","Bodega Ribas","Ribas Blanc 2020",3.9,104,17.94,2024-10-05,"White",2020,"2654172"
"/NL/nl/pazo-senorans-albarino/w/50634?year=2023&price_id=36507435","Pazo Señorans","Albariño 2023",4,118,17.78,2024-10-05,"White",2023,"50634"
"/NL/nl/verderrubi-pita-finca-la-cantera-verdejo/w/8471109?year=2019&price_id=36778609","Verderrubi","Pita Finca La Cantera Verdejo 2019",3.9,105,17.75,2024-10-05,"White",2019,"8471109"
"/NL/nl/quinta-de-couselo-quinta-de-couselo/w/1313684?year=2023&price_id=36315297","Quinta de Couselo","Quinta de Couselo 2023",4,4320,17.75,2024-10-05,"White",2023,"1313684"
"/NL/nl/juan-carlos-sancha-ad-libitum-maturana-blanca-rioja/w/6190722?year=2021&price_id=34439577","Bodega Juan Carlos Sancha","Ad Libitum Maturana Blanca 2021",3.9,29,17.7,2024-10-05,"White",2021,"6190722"
"/NL/nl/enate-gewurztraminer/w/1636219?year=2023&price_id=36119441","Enate","Gewürztraminer 2023",3.9,28,17.55,2024-10-05,"White",2023,"1636219"
"/NL/nl/telmo-rodriguez-mr-mountain-wine/w/1884649?year=2022&price_id=34556832","Telmo Rodriguez","MR (Mountain Wine) 2022",4.1,81,17.5,2024-10-05,"White",2022,"1884649"
"/NL/nl/neleman-organic-chardonnay-muscat/w/7151676?year=2023&price_id=35487692","Neleman","Organic Chardonnay - Muscat 2023",3.6,1530,17.5,2024-10-05,"White",2023,"7151676"
"/NL/nl/estones-petites-blanc/w/2463163?year=2022&price_id=34155537","Estones","Petites Blanc 2022",3.8,92,17.5,2024-10-05,"White",2022,"2463163"
"/NL/nl/azul-y-garanza-naturaleza-salvaje-comunidad-foral-de-navarra/w/6551529?year=2022&price_id=34775281","Azul y Garanza","Naturaleza Salvaje 2022",3.9,72,17.5,2024-10-05,"White",2022,"6551529"
"/NL/nl/azul-y-garanza-naturaleza-salvaje-comunidad-foral-de-navarra/w/6551529?year=2021&price_id=36616397","Azul y Garanza","Naturaleza Salvaje 2021",3.8,457,17.5,2024-10-05,"White",2021,"6551529"
"/NL/nl/adegas-valminor-albarino/w/1159083?year=2023&price_id=36891600","Valmiñor","Albariño 2023",3.7,4331,17.5,2024-10-05,"White",2023,"1159083"
"/NL/nl/es-terra-de-asorei-nai-e-senora-albarino/w/1584669?year=2022&price_id=31164052","Terra de Asorei","Nai e Señora Albariño 2022",3.9,49,17.5,2024-10-05,"White",2022,"1584669"
"/NL/nl/pedro-escudero-the-maker/w/7169925?year=2023&price_id=36783671","Bodegas Pedro Escudero","The Maker 2023",4.1,438,17.45,2024-10-05,"White",2023,"7169925"
"/NL/nl/four-ojos-contratiempo/w/4359818?year=2022&price_id=35911228","4 Ojos","Contratiempo 2022",3.9,292,17.4,2024-10-05,"White",2022,"4359818"
"/NL/nl/pares-balta-indigena-garnatxa-blanc/w/1602212?year=2022&price_id=35911424","Parés Baltà","Indigena Garnatxa Blanc 2022",3.6,739,17.4,2024-10-05,"White",2022,"1602212"
"/NL/nl/loxarel-gaia/w/17410?year=2022&price_id=32533020","Loxarel","Gaia 2022",4.1,60,17.4,2024-10-05,"White",2022,"17410"
"/NL/nl/naia-naia/w/87930?year=2022&price_id=34558129","Naia","Naia 2022",3.9,318,17.4,2024-10-05,"White",2022,"87930"
"/NL/nl/iturrialde-txacoli-de-bizcaia-garena-txakolina/w/3589064?year=2022&price_id=35001425","Iturrialde","Garena Txakolina 2022",3.7,213,17,2024-10-05,"White",2022,"3589064"
"/NL/nl/es-credo-aloers-xarel-lo/w/2451140?year=2021&price_id=36739807","Celler Credo","Aloers Xarel-lo 2021",3.7,844,16.99,2024-10-05,"White",2021,"2451140"
"/NL/nl/prieto-pariente-viognier/w/3974972?year=2021&price_id=35612730","Prieto Pariente","Viognier 2021",3.8,34,16.95,2024-10-05,"White",2021,"3974972"
"/NL/nl/grupo-artevino-alba-de-vetus-albarino/w/7600050?year=2022&price_id=34932206","Vetus","Alba de Vetus Albariño 2022",4.1,338,16.95,2024-10-05,"White",2022,"7600050"
"/NL/nl/enrique-mendoza-moscatel-de-la-marina-alicante/w/1185323?year=2020&price_id=24898797","Enrique Mendoza","Moscatel de la Marina Alicante 2020",3.9,70,16.95,2024-10-05,"White",2020,"1185323"
"/NL/nl/pago-los-balancines-roble-sobre-lias-fermentado-en-barrica/w/7662717?year=2022&price_id=37099891","Pago Los Balancines","Roble Sobre Lías Fermentado en Barrica 2022",4.1,59,16.95,2024-10-05,"White",2022,"7662717"
"/NL/nl/barcelo-sauvignon-blanc-verdejo/w/1288298?year=2022&price_id=36682774","Barcelo","Sauvignon Blanc  - Verdejo 2022",3.1,108,16.95,2024-10-05,"White",2022,"1288298"
"/NL/nl/estevez-bodegas-y-vinedos-versos-de-valtuille-godello-sobre-lias-bierzo/w/6443550?year=2022&price_id=36352471","Estévez Bodegas y Viñedos","Versos de Valtuille Godello Sobre Lias 2022",3.9,258,16.95,2024-10-05,"White",2022,"6443550"
"/NL/nl/prieto-pariente-viognier/w/3974972?year=2019&price_id=26097859","Prieto Pariente","Viognier 2019",4,233,16.95,2024-10-05,"White",2019,"3974972"
"/NL/nl/fondillon-luis-xiv-las-blancas-tradicionales/w/11759236?year=2022&price_id=33650946","Fondillón Luis XIV","Las Blancas Tradicionales 2022",3.9,35,16.95,2024-10-05,"White",2022,"11759236"
"/NL/nl/fondillon-luis-xiv-las-blancas-tradicionales/w/11759236?year=2023&price_id=35295587","Fondillón Luis XIV","Las Blancas Tradicionales 2023",3.9,35,16.95,2024-10-05,"White",2023,"11759236"
"/NL/nl/lagar-da-condesa-kentia-albarino/w/3290649?year=2022&price_id=34521372","Lagar Da Condesa","Kentia Albariño 2022",3.8,95,16.95,2024-10-05,"White",2022,"3290649"
"/NL/nl/menade-nosso-verdejo/w/2523589?year=2022&price_id=31841276","Menade","Nosso Verdejo 2022",3.8,41,16.95,2024-10-05,"White",2022,"2523589"
"/NL/nl/mendez-moya-ecologico-sauvignon-blanc/w/2237338?year=2022&price_id=35586034","Mendez Moya","Ecológico Sauvignon Blanc 2022",3.9,152,16.95,2024-10-05,"White",2022,"2237338"
"/NL/nl/onerom-verdejo/w/9683828?year=2022&price_id=36453559","Onerom","Verdejo 2022",3.7,94,16.87,2024-10-05,"White",2022,"9683828"
