"Timestamp","hyperlink","WineID","Brand","Wine","Year","Category","Price","Rating","ReviewCount"
"2024-10-05","/NL/nl/artadi-el-carretil/w/1696799?year=2009&price_id=34679018",1696799,"Artadi","El Carretil 2009",2009,"Red",119.79,4.5,932
"2024-10-05","/NL/nl/vega-sicilia-unico-gran-reserva/w/77137?year=1994&price_id=29658133",77137,"Vega Sicilia","Unico (Gran Reserva) 1994",1994,"Red",950,4.7,1049
"2024-10-05","/NL/nl/anima-negra-son-negre/w/1648183?year=2001&price_id=24498963",1648183,"Ànima Negra","Son Negre 2001",2001,"Red",269,4.5,553
"2024-10-05","/NL/nl/terra-remota-clos-adrien/w/1948650?year=2018&price_id=33899749",1948650,"Terra Remota","Clos Adrien 2018",2018,"Red",69.41,4.4,43
"2024-10-05","/NL/nl/can-rafols-dels-caus-caus-lubis/w/1286278?year=2004&price_id=16543355",1286278,"Can Ràfols dels Caus","Caus Lubis 2004",2004,"Red",56.4,4.2,193
"2024-10-05","/NL/nl/scala-dei-artigots-de-scala-dei-priorat/w/1582324?year=2021&price_id=32797280",1582324,"Scala Dei","Artigots de Scala Dei Priorat 2021",2021,"Red",50.9,4.3,144
"2024-10-05","/NL/nl/dominio-de-atauta-la-mala-ribera-del-duero/w/1966359?year=2016&price_id=31484675",1966359,"Dominio de Atauta","La Mala Ribera del Duero 2016",2016,"Red",140.95,4.5,31
"2024-10-05","/NL/nl/real-de-asua-tinto/w/1869193?year=2011&price_id=13872636",1869193,"Real de Asúa","Tinto 2011",2011,"Red",89.31,4.2,66
"2024-10-05","/NL/nl/alemany-i-corrio-sot-lefriec/w/96100?year=2018&price_id=31485310",96100,"Alemany i Corrió","Sot Lefriec 2018",2018,"Red",67.13,4.3,637
"2024-10-05","/NL/nl/ramon-bilbao-mirto/w/77026?year=2012&price_id=14937498",77026,"Ramón Bilbao","Mirto 2012",2012,"Red",105.11,4.2,863
"2024-10-05","/NL/nl/rar-vins-singulars-garnatxa-negra/w/1787330?year=2017&price_id=25345762",1787330,"RAR Vins Singulars","Garnatxa Negra 2017",2017,"Red",46.37,4,72
"2024-10-05","/NL/nl/teso-la-monja-alabaster/w/1379762?year=2017&price_id=22601709",1379762,"Teso La Monja","Alabaster 2017",2017,"Red",135,4.6,202
"2024-10-05","/NL/nl/martinez-lacuesta-felix-martinez-lacuesta-rioja-reserva/w/1954281?year=1970&price_id=742524",1954281,"Martinez Lacuesta","Félix Martinez Lacuesta Rioja Reserva 1970",1970,"Red",252.97,3.9,433
"2024-10-05","/NL/nl/bodegas-y-vinedos-valderiz-sl-tomas-esteban-ribera-del-duero/w/1662515?year=2004&price_id=742623",1662515,"Valderiz","Tomás Esteban 2004",2004,"Red",201.53,4.4,41
"2024-10-05","/NL/nl/la-vicalanda-gran-reserva/w/1126222?year=2016&price_id=33354655",1126222,"La Vicalanda","Gran Reserva 2016",2016,"Red",53.8,4.2,64
"2024-10-05","/NL/nl/venus-la-universal-venus/w/96853?year=2017&price_id=29379748",96853,"Venus la Universal","Venus 2017",2017,"Red",45.14,4.3,232
"2024-10-05","/NL/nl/costerduo-vinyes-velles/w/6988843?year=2017&price_id=31740830",6988843,"Costerduo","Vinyes Velles 2017",2017,"Red",84.95,4.4,52
"2024-10-05","/NL/nl/telmo-rodriguez-pegaso-arrebatacapas/w/8760918?year=2015&price_id=32149971",8760918,"Telmo Rodriguez","Pegaso Arrebatacapas 2015",2015,"Red",59.5,4.2,117
"2024-10-05","/NL/nl/clos-mogador-priorat-priorat/w/2162093?year=2011&price_id=26280329",2162093,"Clos Mogador","Priorat 2011",2011,"Red",90,4.4,895
"2024-10-05","/NL/nl/clos-mogador-priorat-priorat/w/2162093?year=2009&price_id=26280262",2162093,"Clos Mogador","Priorat 2009",2009,"Red",95,4.3,764
"2024-10-05","/NL/nl/clos-mogador-priorat-priorat/w/2162093?year=2010&price_id=26280260",2162093,"Clos Mogador","Priorat 2010",2010,"Red",90,4.4,856
"2024-10-05","/NL/nl/clos-mogador-priorat-priorat/w/2162093?year=2007&price_id=26280347",2162093,"Clos Mogador","Priorat 2007",2007,"Red",95,4.4,657
"2024-10-05","/NL/nl/cervoles-estrats/w/1508676?year=2016&price_id=24547534",1508676,"Cérvoles","Estrats 2016",2016,"Red",70.69,4.3,614
"2024-10-05","/NL/nl/lafou-de-batea/w/1274966?year=2016&price_id=25110378",1274966,"Lafou","De Batea 2016",2016,"Red",45.34,4.2,81
"2024-10-05","/NL/nl/tionio-reserva/w/2913442?year=2012&price_id=31484712",2913442,"Bodegas Tionio","Reserva 2012",2012,"Red",55.3,3.9,186
"2024-10-05","/NL/nl/orto-palell/w/1583468?year=2014&price_id=31844325",1583468,"Orto Vins","Palell 2014",2014,"Red",53.25,4,230
"2024-10-05","/NL/nl/sota-els-angels-tinto/w/1503529?year=2010&price_id=27881403",1503529,"Sota els Àngels","Tinto 2010",2010,"Red",52.47,4.1,299
"2024-10-05","/NL/nl/scala-dei-cartoixa-reserva-priorat/w/1737193?year=2018&price_id=31759234",1737193,"Scala Dei","Cartoixa Reserva Priorat 2018",2018,"Red",43.68,4.3,40
"2024-10-05","/NL/nl/cruz-de-alba-finca-los-hoyales-ribera-del-duero/w/4156976?year=2016&price_id=31484983",4156976,"Cruz de Alba","Finca Los Hoyales Ribera del Duero 2016",2016,"Red",82.52,4.4,255
"2024-10-05","/NL/nl/vinyes-dels-aspres-s-alou/w/1667471?year=2019&price_id=31485188",1667471,"Vinyes dels Aspres","S'Alou 2019",2019,"Red",43.57,4.2,80
"2024-10-05","/NL/nl/anima-negra-son-negre/w/1648183?year=2016&price_id=34254610",1648183,"Ànima Negra","Son Negre 2016",2016,"Red",140,4.5,118
"2024-10-05","/NL/nl/clos-mogador-priorat-priorat/w/2162093?year=2004&price_id=8718941",2162093,"Clos Mogador","Priorat 2004",2004,"Red",119,4.5,400
"2024-10-05","/NL/nl/montrubi-gaintus-vertical-sumoll/w/6874458?year=2017&price_id=34662831",6874458,"MontRubí","Gaintus Vertical Sumoll 2017",2017,"Red",44.52,4,202
"2024-10-05","/NL/nl/marques-de-vargas-reserva-privada-rioja/w/78772?year=2015&price_id=26160791",78772,"Marques de Vargas","Reserva Privada Rioja 2015",2015,"Red",44.95,4.4,870
"2024-10-05","/NL/nl/terroir-al-limit-soc-lda-les-manyes/w/97710?year=2013&price_id=22493255",97710,"Terroir Al Límit Soc. Lda","Les Manyes 2013",2013,"Red",414.5,4.4,96
"2024-10-05","/NL/nl/dominio-de-es-la-diva-tinto-ribera-del-duero/w/4260045?year=2020&price_id=32248091",4260045,"Dominio de Es","La Diva Tinto Ribera del Duero 2020",2020,"Red",549.08,4.5,134
"2024-10-05","/NL/nl/aalto-ps-pagos-seleccionados/w/1129282?year=2022&price_id=37129118",1129282,"Aalto","PS (Pagos Seleccionados) 2022",2022,"Red",169,4.6,32620
"2024-10-05","/NL/nl/miguel-merino-gran-reserva/w/23348?year=2018&price_id=35593207",23348,"Miguel Merino","Gran Reserva 2018",2018,"Red",44.9,4.4,28
"2024-10-05","/NL/nl/familia-torres-reserva-real/w/28104?year=2017&price_id=27407305",28104,"Familia Torres","Reserva Real 2017",2017,"Red",237.89,4.3,60
"2024-10-05","/NL/nl/venus-la-universal-venus/w/96853?year=2016&price_id=27573038",96853,"Venus la Universal","Venus 2016",2016,"Red",45.14,4.1,168
"2024-10-05","/NL/nl/marques-de-murrieta-gran-reserva-rioja-finca-ygay/w/1175180?year=2015&price_id=31103114",1175180,"Marqués de Murrieta","Gran Reserva Rioja (Finca Ygay) 2015",2015,"Red",51.15,4.4,1594
"2024-10-05","/NL/nl/clos-erasmus-priorat/w/1164373?year=2017&price_id=22358994",1164373,"Clos Erasmus","Priorat 2017",2017,"Red",248.5,4.5,77
"2024-10-05","/NL/nl/nin-ortiz-nit-de-nin-mas-d-en-cacador/w/1289986?year=2018&price_id=32139243",1289986,"Nin-Ortiz","Nit de Nin Mas d'en Caçador 2018",2018,"Red",187.4,4.4,75
"2024-10-05","/NL/nl/bodegas-faustino-i-gran-reserva/w/2061837?year=1987&price_id=30913487",2061837,"Bodegas Faustino","I Gran Reserva 1987",1987,"Red",114.95,4.1,442
"2024-10-05","/NL/nl/sierra-cantabria-156664-amancio/w/1221009?year=2015&price_id=17667883",1221009,"Sierra Cantabria","Amancio 2015",2015,"Red",63.4,4.6,193
"2024-10-05","/NL/nl/bodegas-faustino-i-gran-reserva/w/2061837?year=1964&price_id=22351",2061837,"Bodegas Faustino","I Gran Reserva 1964",1964,"Red",418.5,4.3,514
"2024-10-05","/NL/nl/teso-la-monja-alabaster/w/1379762?year=2016&price_id=19437142",1379762,"Teso La Monja","Alabaster 2016",2016,"Red",135,4.7,329
"2024-10-05","/NL/nl/dominio-de-pingus-pingus/w/1876294?year=2018&price_id=23386751",1876294,"Dominio de Pingus","Pingus 2018",2018,"Red",1190,4.6,107
"2024-10-05","/NL/nl/vega-sicilia-unico-gran-reserva/w/77137?year=1960&price_id=18173972",77137,"Vega Sicilia","Unico (Gran Reserva) 1960",1960,"Red",687.5,4.6,341
"2024-10-05","/NL/nl/hacienda-monasterio-reserva-especial/w/100292?year=2009&price_id=30658208",100292,"Hacienda Monasterio","Reserva Especial 2009",2009,"Red",121,4.5,389
"2024-10-05","/NL/nl/aalto-ps-pagos-seleccionados/w/1129282?year=2004&price_id=32843960",1129282,"Aalto","PS (Pagos Seleccionados) 2004",2004,"Red",235.95,4.6,420
"2024-10-05","/NL/nl/r-lopez-de-heredia-vina-tondonia-gran-reserva/w/5905888?year=2001&price_id=35947262",5905888,"R. López de Heredia","Viña Tondonia Gran Reserva 2001",2001,"Red",133,4.5,256
"2024-10-05","/NL/nl/clos-erasmus-priorat/w/1164373?year=2020&price_id=34012683",1164373,"Clos Erasmus","Priorat 2020",2020,"Red",650,4.6,36
"2024-10-05","/NL/nl/bodegas-mauro-red/w/96926?year=2020&price_id=35355824",96926,"Bodegas Mauro","Red 2020",2020,"Red",69.95,4.3,2847
"2024-10-05","/NL/nl/dominio-de-pingus-pingus/w/1876294?year=2004&price_id=34047621",1876294,"Dominio de Pingus","Pingus 2004",2004,"Red",1250,4.7,285
"2024-10-05","/NL/nl/alvaro-palacios-finca-dofi/w/67084?year=2015&price_id=26280292",67084,"Álvaro Palacios","Finca Dofí 2015",2015,"Red",80,4.3,972
"2024-10-05","/NL/nl/alvaro-palacios-finca-dofi/w/67084?year=1996&price_id=26280321",67084,"Álvaro Palacios","Finca Dofí 1996",1996,"Red",75,4.2,95
"2024-10-05","/NL/nl/alvaro-palacios-finca-dofi/w/67084?year=2008&price_id=26280300",67084,"Álvaro Palacios","Finca Dofí 2008",2008,"Red",80,4.3,292
"2024-10-05","/NL/nl/alvaro-palacios-finca-dofi/w/67084?year=2012&price_id=26280328",67084,"Álvaro Palacios","Finca Dofí 2012",2012,"Red",80,4.3,841
"2024-10-05","/NL/nl/alvaro-palacios-finca-dofi/w/67084?year=2014&price_id=26280282",67084,"Álvaro Palacios","Finca Dofí 2014",2014,"Red",80,4.2,755
"2024-10-05","/NL/nl/alvaro-palacios-finca-dofi/w/67084?year=2010&price_id=26280299",67084,"Álvaro Palacios","Finca Dofí 2010",2010,"Red",85,4.3,269
"2024-10-05","/NL/nl/artadi-valdegines/w/2049180?year=2014&price_id=34679007",2049180,"Artadi","Valdegines 2014",2014,"Red",54.45,4.2,319
"2024-10-05","/NL/nl/dominio-de-es-vinas-viejas-de-soria-ribera-del-duero/w/2022997?year=2017&price_id=32248095",2022997,"Dominio de Es","Viñas Viejas de Soria Ribera Del Duero 2017",2017,"Red",87.04,4.5,134
"2024-10-05","/NL/nl/es-vina-real-cuvee-especial-reserva/w/3934439?year=1946&price_id=37175920",3934439,"Viña Real","Cuvée Especial Reserva 1946",1946,"Red",375,3.9,1373
"2024-10-05","/NL/nl/dominio-de-pingus-flor-de-pingus/w/79814?year=2012&price_id=26280311",79814,"Dominio de Pingus","Flor de Pingus 2012",2012,"Red",125,4.5,2719
"2024-10-05","/NL/nl/alvaro-palacios-l-ermita-velles-vinyes-priorat/w/67064?year=2016&price_id=34418952",67064,"Álvaro Palacios","L'Ermita Velles Vinyes Priorat 2016",2016,"Red",1475.16,4.8,44
"2024-10-05","/NL/nl/es-imperial-rioja-reserva/w/1137169?year=1973&price_id=36203682",1137169,"Imperial","Rioja Reserva 1973",1973,"Red",95,4.2,25
"2024-10-05","/NL/nl/bodegas-faustino-i-gran-reserva/w/2061837?year=1981&price_id=35511553",2061837,"Bodegas Faustino","I Gran Reserva 1981",1981,"Red",56,4.1,204
"2024-10-05","/NL/nl/bodegas-faustino-i-gran-reserva/w/2061837?year=1996&price_id=36095259",2061837,"Bodegas Faustino","I Gran Reserva 1996",1996,"Red",42,4.1,986
"2024-10-05","/NL/nl/protos-seleccion-finca-el-grajo-viejo/w/1422758?year=2019&price_id=35370255",1422758,"Protos","Selección Finca el Grajo Viejo 2019",2019,"Red",68,4.4,72
"2024-10-05","/NL/nl/sierra-cantabria-156664-finca-el-bosque/w/3293391?year=2016&price_id=20563885",3293391,"Sierra Cantabria","Finca el Bosque 2016",2016,"Red",84.5,4.6,215
"2024-10-05","/NL/nl/benjamin-de-rothschild-and-vega-macan-clasico/w/1921801?year=2016&price_id=23624658",1921801,"Benjamin de Rothschild - Vega Sicilia","Macán Clásico 2016",2016,"Red",54.95,4.4,2647
"2024-10-05","/NL/nl/vega-sicilia-unico-gran-reserva/w/77137?year=1986&price_id=37185710",77137,"Vega Sicilia","Unico (Gran Reserva) 1986",1986,"Red",545,4.7,335
"2024-10-05","/NL/nl/bodega-numanthia-numanthia/w/77888?year=2019&price_id=37046985",77888,"Bodega Numanthia","Numanthia 2019",2019,"Red",47.5,4.4,50
"2024-10-05","/NL/nl/bodega-numanthia-numanthia/w/77888?year=2014&price_id=19280212",77888,"Bodega Numanthia","Numanthia 2014",2014,"Red",49.9,4.3,2406
"2024-10-05","/NL/nl/terroir-al-limit-soc-lda-dits-del-terra/w/97708?year=2019&price_id=31564899",97708,"Terroir Al Límit Soc. Lda","Dits del Terra 2019",2019,"Red",64.5,4.2,101
"2024-10-05","/NL/nl/artadi-la-morera-de-san-lazaro/w/5805405?year=2021&price_id=36740564",5805405,"Artadi","La Morera de San Lázaro 2021",2021,"Red",107.5,4.3,179
"2024-10-05","/NL/nl/vinedos-de-paganos-el-puntido-gran-reserva/w/1610035?year=2008&price_id=34370614",1610035,"Viñedos de Páganos","El Puntido Gran Reserva 2008",2008,"Red",47.92,4.4,116
"2024-10-05","/NL/nl/dominio-de-es-vinas-viejas-de-soria-ribera-del-duero/w/2022997?year=2019&price_id=23756790",2022997,"Dominio de Es","Viñas Viejas de Soria Ribera Del Duero 2019",2019,"Red",75,4.4,175
"2024-10-05","/NL/nl/toms-postigo-five-o-ano-ribera-del-duero-tinto/w/4427277?year=2019&price_id=35026843",4427277,"Tomás Postigo","5º Año Ribera del Duero Tinto 2019",2019,"Red",76.79,4.5,81
"2024-10-05","/NL/nl/dominio-de-pingus-flor-de-pingus/w/79814?year=2015&price_id=26280281",79814,"Dominio de Pingus","Flor de Pingus 2015",2015,"Red",125,4.5,3115
"2024-10-05","/NL/nl/familia-torres-grans-muralles/w/1148822?year=2018&price_id=34758490",1148822,"Familia Torres","Grans Muralles 2018",2018,"Red",105,4.3,75
"2024-10-05","/NL/nl/vina-sastre-pago-de-santa-cruz/w/736588?year=2020&price_id=31023071",736588,"Viña Sastre","Pago de Santa Cruz 2020",2020,"Red",51.3,4.4,243
"2024-10-05","/NL/nl/vega-sicilia-unico-gran-reserva/w/77137?year=2010&price_id=23841684",77137,"Vega Sicilia","Unico (Gran Reserva) 2010",2010,"Red",575,4.8,2042
"2024-10-05","/NL/nl/aalto-aalto/w/23337?year=2020&price_id=37157174",23337,"Aalto","Aalto 2020",2020,"Red",55.5,4.4,2904
"2024-10-05","/NL/nl/bodegas-mauro-terreus-paraje-de-cueva-baja/w/1126965?year=2020&price_id=31143472",1126965,"Bodegas Mauro","Terreus Paraje de Cueva Baja 2020",2020,"Red",98.9,4.5,156
"2024-10-05","/NL/nl/abadia-retuerta-seleccion-especial-abadia-retuerta/w/2388758?year=2018&price_id=32304037",2388758,"Abadía Retuerta","Selección Especial 2018",2018,"Red",68.23,4.3,5100
"2024-10-05","/NL/nl/benjamin-de-rothschild-and-vega-macan/w/1994112?year=2016&price_id=25201420",1994112,"Benjamin de Rothschild - Vega Sicilia","Macán 2016",2016,"Red",77.92,4.5,2045
"2024-10-05","/NL/nl/bodegas-roda-roda-i-reserva-rioja/w/1383553?year=2005&price_id=27293410",1383553,"Bodegas Roda","Roda I Reserva Rioja 2005",2005,"Red",145,4.4,892
"2024-10-05","/NL/nl/scala-dei-masdeu/w/4156560?year=2017&price_id=31485015",4156560,"Scala Dei","Masdeu 2017",2017,"Red",98.72,4.4,104
"2024-10-05","/NL/nl/castillo-perelada-emporda-gran-claustro/w/99356?year=2020&price_id=36639673",99356,"Castillo Perelada","Empordà Gran Claustro 2020",2020,"Red",40.95,4.3,1328
"2024-10-05","/NL/nl/figuero-milagros/w/3836537?year=2019&price_id=34882943",3836537,"Figuero","Milagros 2019",2019,"Red",51.74,4.2,48
"2024-10-05","/NL/nl/telmo-rodriguez-pago-la-jara/w/63074?year=2018&price_id=33339385",63074,"Telmo Rodriguez","Pago La Jara 2018",2018,"Red",48.54,4.1,977
"2024-10-05","/NL/nl/bosque-de-matasnos-tempranillo-malbec/w/7169866?year=2018&price_id=33292582",7169866,"Bosque de Matasnos","Tempranillo - Malbec 2018",2018,"Red",51.55,4.3,31
"2024-10-05","/NL/nl/bodega-numanthia-termanthia/w/1126964?year=2014&price_id=28085588",1126964,"Bodega Numanthia","Termanthia 2014",2014,"Red",265.81,4.6,316
"2024-10-05","/NL/nl/terroir-al-limit-soc-lda-les-tosses/w/97711?year=2021&price_id=32585179",97711,"Terroir Al Límit Soc. Lda","Les Tosses 2021",2021,"Red",228.5,4.4,701
"2024-10-05","/NL/nl/ponce-tinto/w/8837362?year=2022&price_id=34206582",8837362,"Bodegas Ponce","Tinto 2022",2022,"Red",40.5,4,327
"2024-10-05","/NL/nl/dominio-de-es-la-diva-tinto-ribera-del-duero/w/4260045?year=2019&price_id=26912110",4260045,"Dominio de Es","La Diva Tinto Ribera del Duero 2019",2019,"Red",599,4.5,134
"2024-10-05","/NL/nl/castro-ventosa-valtuille-el-rapolao/w/10515277?year=2020&price_id=33751239",10515277,"Castro Ventosa","Valtuille El Rapolao 2020",2020,"Red",43.4,4,67
"2024-10-05","/NL/nl/artadi-el-carretil/w/1696799?year=2011&price_id=34679028",1696799,"Artadi","El Carretil 2011",2011,"Red",119.79,4.5,58
"2024-10-05","/NL/nl/vega-sicilia-unico-gran-reserva/w/77137?year=2009&price_id=36323970",77137,"Vega Sicilia","Unico (Gran Reserva) 2009",2009,"Red",420,4.7,2375
"2024-10-05","/NL/nl/dominio-de-pingus-psi/w/1245550?year=2018&price_id=30069592",1245550,"Dominio de Pingus","PSI 2018",2018,"Red",44.95,4.3,6369
"2024-10-05","/NL/nl/artadi-el-carretil/w/1696799?year=2010&price_id=34679015",1696799,"Artadi","El Carretil 2010",2010,"Red",119.79,4.4,124
"2024-10-05","/NL/nl/raul-perez-ultreia-valtuille-mencia/w/1671049?year=2021&price_id=33919216",1671049,"Raúl Pérez","Ultreia Valtuille Mencía 2021",2021,"Red",51.4,4.1,86
"2024-10-05","/NL/nl/javi-revert-simeta/w/5941959?year=2022&price_id=36497016",5941959,"Javi Revert","Simeta 2022",2022,"Red",43.9,4,284
"2024-10-05","/NL/nl/valduero-bodegas-y-vinedo-ribera-del-duero-reserva-premium-6-anos/w/1415247?year=2014&price_id=34903135",1415247,"Bodegas Valduero","Ribera Del Duero Reserva Premium 6 Anos 2014",2014,"Red",65.28,4.5,1268
"2024-10-05","/NL/nl/ferrer-bobet-priorat-vinyes-velles/w/1173927?year=2019&price_id=34451151",1173927,"Ferrer Bobet","Priorat Vinyes Velles 2019",2019,"Red",44.95,4.3,394
"2024-10-05","/NL/nl/bodega-lanzaga-tabuerniga/w/5823227?year=2017&price_id=32149969",5823227,"Bodega Lanzaga","Tabuerniga 2017",2017,"Red",74.95,4.2,47
"2024-10-05","/NL/nl/artadi-la-poza-de-ballesteros/w/1983726?year=2021&price_id=34779169",1983726,"Artadi","La Poza de Ballesteros 2021",2021,"Red",114.5,4.4,1175
"2024-10-05","/NL/nl/artadi-el-carretil/w/1696799?year=2021&price_id=34779175",1696799,"Artadi","El Carretil 2021",2021,"Red",174.5,4.5,932
"2024-10-05","/NL/nl/es-montecillo-rioja-gran-reserva/w/1100228?year=1980&price_id=4641095",1100228,"Montecillo","Rioja Gran Reserva 1980",1980,"Red",42,3.9,29791
"2024-10-05","/NL/nl/vizcarra-ribera-del-duero-torralvo/w/1238568?year=2015&price_id=23563519",1238568,"Vizcarra","Ribera del Duero Torralvo 2015",2015,"Red",40.95,4.3,144
"2024-10-05","/NL/nl/alvaro-palacios-finca-dofi/w/67084?year=2018&price_id=27146483",67084,"Álvaro Palacios","Finca Dofí 2018",2018,"Red",99.5,4.3,691
"2024-10-05","/NL/nl/alion-ribera-del-duero/w/77171?year=2020&price_id=37075613",77171,"Alión","Ribera del Duero 2020",2020,"Red",89.99,4.5,508
"2024-10-05","/NL/nl/vega-sicilia-unico-reserva-especial-edicion/w/77136?year=2009&price_id=27865532",77136,"Vega Sicilia","Unico Reserva Especial Edición 2009",2009,"Red",608.24,4.6,120
"2024-10-05","/NL/nl/carmelo-rodero-pago-de-valtarrena/w/1428373?year=2020&price_id=35522766",1428373,"Carmelo Rodero","Pago De Valtarreña 2020",2020,"Red",53.2,4.3,104
"2024-10-05","/NL/nl/pago-del-cielo-celeste-crianza-ribera-del-duero/w/3313942?year=2019&price_id=35385548",3313942,"Pago del Cielo","Celeste Crianza 2019",2019,"Red",49.95,4.1,4800
"2024-10-05","/NL/nl/hacienda-monasterio-cosecha/w/875?year=2020&price_id=30449091",875,"Hacienda Monasterio","Cosecha 2020",2020,"Red",42.49,4.3,1593
"2024-10-05","/NL/nl/alfredo-arribas-trossos-tros-negre/w/2251885?year=2016&price_id=25224462",2251885,"Alfredo Arribas","Trossos Tros Negre 2016",2016,"Red",51.85,4,34
"2024-10-05","/NL/nl/pago-de-carraovejas-el-anejon-ribera-del-duero/w/1370772?year=2019&price_id=34739968",1370772,"Pago de Carraovejas","El Anejón 2019",2019,"Red",87.7,4.5,235
"2024-10-05","/NL/nl/casa-castillo-las-gravas/w/77250?year=2020&price_id=35500958",77250,"Casa Castillo","Las Gravas 2020",2020,"Red",53.17,4.2,495
"2024-10-05","/NL/nl/arzuaga-reserva-ribera-del-duero/w/1251730?year=2019&price_id=33306450",1251730,"Arzuaga","Reserva Ribera del Duero 2019",2019,"Red",42.08,4.3,1160
"2024-10-05","/NL/nl/dominio-de-pingus-pingus/w/1876294?year=2019&price_id=32724111",1876294,"Dominio de Pingus","Pingus 2019",2019,"Red",1290,4.5,48
"2024-10-05","/NL/nl/vega-sicilia-unico-gran-reserva/w/77137?year=2011&price_id=36438407",77137,"Vega Sicilia","Unico (Gran Reserva) 2011",2011,"Red",365,4.7,1913
"2024-10-05","/NL/nl/marques-de-riscal-baron-de-chirel-rioja-reserva/w/2026372?year=2015&price_id=21528962",2026372,"Marqués de Riscal","Barón de Chirel Rioja Reserva 2015",2015,"Red",65.5,4.4,882
"2024-10-05","/NL/nl/luis-canas-finca-el-palacio/w/7706865?year=2019&price_id=34649579",7706865,"Luis Cañas","Finca El Palacio 2019",2019,"Red",47.41,4.3,228
"2024-10-05","/NL/nl/bodegas-mauro-terreus-paraje-de-cueva-baja/w/1126965?year=2021&price_id=34589774",1126965,"Bodegas Mauro","Terreus Paraje de Cueva Baja 2021",2021,"Red",101.83,4.5,59
"2024-10-05","/NL/nl/dominio-de-pingus-flor-de-pingus/w/79814?year=2018&price_id=36183131",79814,"Dominio de Pingus","Flor de Pingus 2018",2018,"Red",125,4.6,2578
"2024-10-05","/NL/nl/vega-sicilia-valbuena-5o-reserva/w/1175427?year=2017&price_id=30896753",1175427,"Vega Sicilia","Valbuena 5º (Reserva) 2017",2017,"Red",155.83,4.7,3199
"2024-10-05","/NL/nl/pintia-toro/w/77172?year=2017&price_id=27700791",77172,"Pintia","Toro 2017",2017,"Red",65,4.5,4143
"2024-10-05","/NL/nl/perinet-priorat/w/99025?year=2016&price_id=31799163",99025,"Perinet","Priorat 2016",2016,"Red",75.75,4.4,616
"2024-10-05","/NL/nl/campillo-finca-cuesta-clara-raro-reserva/w/1190294?year=2016&price_id=31484912",1190294,"Campillo","Finca Cuesta Clara Raro Reserva 2016",2016,"Red",45.92,4.3,256
"2024-10-05","/NL/nl/bodegas-roda-roda-i-reserva-rioja/w/1383553?year=2017&price_id=28978719",1383553,"Bodegas Roda","Roda I Reserva Rioja 2017",2017,"Red",49.5,4.4,1858
"2024-10-05","/NL/nl/telmo-rodriguez-ladeiras-do-xil-falcoeira-a-capilla-single-vineyard/w/4422419?year=2017&price_id=29345354",4422419,"Telmo Rodriguez","Ladeiras Do XIL Falcoeira A Capilla Single Vineyard 2017",2017,"Red",49.95,4.1,86
"2024-10-05","/NL/nl/telmo-rodriguez-ladeiras-do-xil-falcoeira-a-capilla-single-vineyard/w/4422419?year=2018&price_id=29345366",4422419,"Telmo Rodriguez","Ladeiras Do XIL Falcoeira A Capilla Single Vineyard 2018",2018,"Red",49.95,4.3,70
"2024-10-05","/NL/nl/telmo-rodriguez-ladeiras-do-xil-o-diviso/w/6149336?year=2018&price_id=29345349",6149336,"Telmo Rodriguez","Ladeiras do Xil O Diviso 2018",2018,"Red",62.5,4.1,251
"2024-10-05","/NL/nl/bodegas-roda-cirsion-rioja/w/18717?year=2019&price_id=31326299",18717,"Bodegas Roda","Cirsion Rioja 2019",2019,"Red",249.95,4.5,113
"2024-10-05","/NL/nl/es-portal-del-priorat-clos-del-portal-tros-de-clos/w/1229812?year=2018&price_id=33899747",1229812,"Portal del Priorat","Clos del Portal Tros de Clos 2018",2018,"Red",139.36,4.3,579
"2024-10-05","/NL/nl/abadia-retuerta-pago-negralada/w/73590?year=2017&price_id=31485269",73590,"Abadía Retuerta","Pago Negralada 2017",2017,"Red",94.76,4.4,290
"2024-10-05","/NL/nl/pago-de-carraovejas-el-anejon-ribera-del-duero/w/1370772?year=2018&price_id=31485163",1370772,"Pago de Carraovejas","El Anejón 2018",2018,"Red",154.73,4.6,462
"2024-10-05","/NL/nl/sierra-cantabria-156664-amancio/w/1221009?year=2020&price_id=34370618",1221009,"Sierra Cantabria","Amancio 2020",2020,"Red",105,4.5,25
"2024-10-05","/NL/nl/terroir-al-limit-soc-lda-dits-del-terra/w/97708?year=2021&price_id=32585218",97708,"Terroir Al Límit Soc. Lda","Dits del Terra 2021",2021,"Red",64.5,4.2,71
"2024-10-05","/NL/nl/abadia-retuerta-petit-verdot/w/73592?year=2016&price_id=27956377",73592,"Abadía Retuerta","Petit Verdot 2016",2016,"Red",171.65,4.4,40
"2024-10-05","/NL/nl/pago-de-carraovejas-cuesta-de-las-liebres/w/1139435?year=2018&price_id=30701377",1139435,"Pago de Carraovejas","Cuesta de Las Liebres 2018",2018,"Red",168.7,4.7,334
"2024-10-05","/NL/nl/luzon-altos-de-luzon/w/1230455?year=2021&price_id=35673749",1230455,"Luzon","Altos de Luzón 2021",2021,"Red",49.95,3.9,6104
"2024-10-05","/NL/nl/anima-negra-an/w/1126961?year=2019&price_id=34795555",1126961,"Ànima Negra","Àn 2019",2019,"Red",48,4.3,600
"2024-10-05","/NL/nl/clos-erasmus-laurel/w/1609930?year=2021&price_id=34779185",1609930,"Clos Erasmus","Laurel 2021",2021,"Red",49.5,4.2,91
